Región Geográfica;Comunidades y Ciudades Autónomas;Índice y tasas;Periodo;Total
Nacional;13 Madrid, Comunidad de;Variación mensual;2006M02;
Nacional;13 Madrid, Comunidad de;Variación mensual;2006M01;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M12;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M11;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M10;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M09;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M08;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M07;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M06;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M05;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M04;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M03;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M02;
Nacional;13 Madrid, Comunidad de;Variación mensual;2005M01;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M12;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M11;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M10;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M09;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M08;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M07;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M06;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M05;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M04;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M03;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M02;
Nacional;13 Madrid, Comunidad de;Variación mensual;2004M01;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M12;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M11;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M10;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M09;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M08;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M07;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M06;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M05;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M04;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M03;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M02;
Nacional;13 Madrid, Comunidad de;Variación mensual;2003M01;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M12;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M11;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M10;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M09;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M08;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M07;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M06;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M05;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M04;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M03;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M02;
Nacional;13 Madrid, Comunidad de;Variación mensual;2002M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2025M05;1,5
Nacional;13 Madrid, Comunidad de;Variación anual;2025M04;-8,8
Nacional;13 Madrid, Comunidad de;Variación anual;2025M03;16,6
Nacional;13 Madrid, Comunidad de;Variación anual;2025M02;4,8
Nacional;13 Madrid, Comunidad de;Variación anual;2025M01;-2,5
Nacional;13 Madrid, Comunidad de;Variación anual;2024M12;20,2
Nacional;13 Madrid, Comunidad de;Variación anual;2024M11;3,2
Nacional;13 Madrid, Comunidad de;Variación anual;2024M10;-0,3
Nacional;13 Madrid, Comunidad de;Variación anual;2024M09;-1,9
Nacional;13 Madrid, Comunidad de;Variación anual;2024M08;-1,4
Nacional;13 Madrid, Comunidad de;Variación anual;2024M07;6,7
Nacional;13 Madrid, Comunidad de;Variación anual;2024M06;-5
Nacional;13 Madrid, Comunidad de;Variación anual;2024M05;-16,3
Nacional;13 Madrid, Comunidad de;Variación anual;2024M04;23,1
Nacional;13 Madrid, Comunidad de;Variación anual;2024M03;-16,8
Nacional;13 Madrid, Comunidad de;Variación anual;2024M02;2,2
Nacional;13 Madrid, Comunidad de;Variación anual;2024M01;4,7
Nacional;13 Madrid, Comunidad de;Variación anual;2023M12;-1,4
Nacional;13 Madrid, Comunidad de;Variación anual;2023M11;-2,5
Nacional;13 Madrid, Comunidad de;Variación anual;2023M10;8,2
Nacional;13 Madrid, Comunidad de;Variación anual;2023M09;5
Nacional;13 Madrid, Comunidad de;Variación anual;2023M08;-4,6
Nacional;13 Madrid, Comunidad de;Variación anual;2023M07;-6,9
Nacional;13 Madrid, Comunidad de;Variación anual;2023M06;-1,7
Nacional;13 Madrid, Comunidad de;Variación anual;2023M05;22,4
Nacional;13 Madrid, Comunidad de;Variación anual;2023M04;3,5
Nacional;13 Madrid, Comunidad de;Variación anual;2023M03;6,1
Nacional;13 Madrid, Comunidad de;Variación anual;2023M02;5
Nacional;13 Madrid, Comunidad de;Variación anual;2023M01;10,7
Nacional;13 Madrid, Comunidad de;Variación anual;2022M12;10,7
Nacional;13 Madrid, Comunidad de;Variación anual;2022M11;15,6
Nacional;13 Madrid, Comunidad de;Variación anual;2022M10;19,6
Nacional;13 Madrid, Comunidad de;Variación anual;2022M09;13,3
Nacional;13 Madrid, Comunidad de;Variación anual;2022M08;16,4
Nacional;13 Madrid, Comunidad de;Variación anual;2022M07;19
Nacional;13 Madrid, Comunidad de;Variación anual;2022M06;23
Nacional;13 Madrid, Comunidad de;Variación anual;2022M05;20
Nacional;13 Madrid, Comunidad de;Variación anual;2022M04;9,7
Nacional;13 Madrid, Comunidad de;Variación anual;2022M03;15,4
Nacional;13 Madrid, Comunidad de;Variación anual;2022M02;20,3
Nacional;13 Madrid, Comunidad de;Variación anual;2022M01;23,4
Nacional;13 Madrid, Comunidad de;Variación anual;2021M12;16,9
Nacional;13 Madrid, Comunidad de;Variación anual;2021M11;24,6
Nacional;13 Madrid, Comunidad de;Variación anual;2021M10;-4,2
Nacional;13 Madrid, Comunidad de;Variación anual;2021M09;11
Nacional;13 Madrid, Comunidad de;Variación anual;2021M08;24,7
Nacional;13 Madrid, Comunidad de;Variación anual;2021M07;8
Nacional;13 Madrid, Comunidad de;Variación anual;2021M06;16,1
Nacional;13 Madrid, Comunidad de;Variación anual;2021M05;27,7
Nacional;13 Madrid, Comunidad de;Variación anual;2021M04;40,2
Nacional;13 Madrid, Comunidad de;Variación anual;2021M03;12,2
Nacional;13 Madrid, Comunidad de;Variación anual;2021M02;-6,1
Nacional;13 Madrid, Comunidad de;Variación anual;2021M01;-16,2
Nacional;13 Madrid, Comunidad de;Variación anual;2020M12;-13,2
Nacional;13 Madrid, Comunidad de;Variación anual;2020M11;-9
Nacional;13 Madrid, Comunidad de;Variación anual;2020M10;-9,2
Nacional;13 Madrid, Comunidad de;Variación anual;2020M09;-8,2
Nacional;13 Madrid, Comunidad de;Variación anual;2020M08;-14,4
Nacional;13 Madrid, Comunidad de;Variación anual;2020M07;-15,8
Nacional;13 Madrid, Comunidad de;Variación anual;2020M06;-11,5
Nacional;13 Madrid, Comunidad de;Variación anual;2020M05;-28,4
Nacional;13 Madrid, Comunidad de;Variación anual;2020M04;-30,2
Nacional;13 Madrid, Comunidad de;Variación anual;2020M03;-9,7
Nacional;13 Madrid, Comunidad de;Variación anual;2020M02;-9,8
Nacional;13 Madrid, Comunidad de;Variación anual;2020M01;1,9
Nacional;13 Madrid, Comunidad de;Variación anual;2019M12;7
Nacional;13 Madrid, Comunidad de;Variación anual;2019M11;-10,5
Nacional;13 Madrid, Comunidad de;Variación anual;2019M10;-3,7
Nacional;13 Madrid, Comunidad de;Variación anual;2019M09;8,9
Nacional;13 Madrid, Comunidad de;Variación anual;2019M08;-2,8
Nacional;13 Madrid, Comunidad de;Variación anual;2019M07;10,9
Nacional;13 Madrid, Comunidad de;Variación anual;2019M06;-2,5
Nacional;13 Madrid, Comunidad de;Variación anual;2019M05;3
Nacional;13 Madrid, Comunidad de;Variación anual;2019M04;0,6
Nacional;13 Madrid, Comunidad de;Variación anual;2019M03;10,1
Nacional;13 Madrid, Comunidad de;Variación anual;2019M02;5,9
Nacional;13 Madrid, Comunidad de;Variación anual;2019M01;-0,1
Nacional;13 Madrid, Comunidad de;Variación anual;2018M12;-4,2
Nacional;13 Madrid, Comunidad de;Variación anual;2018M11;14,6
Nacional;13 Madrid, Comunidad de;Variación anual;2018M10;11,2
Nacional;13 Madrid, Comunidad de;Variación anual;2018M09;-5,6
Nacional;13 Madrid, Comunidad de;Variación anual;2018M08;2,7
Nacional;13 Madrid, Comunidad de;Variación anual;2018M07;3,1
Nacional;13 Madrid, Comunidad de;Variación anual;2018M06;1,6
Nacional;13 Madrid, Comunidad de;Variación anual;2018M05;-0,9
Nacional;13 Madrid, Comunidad de;Variación anual;2018M04;6,1
Nacional;13 Madrid, Comunidad de;Variación anual;2018M03;-7,4
Nacional;13 Madrid, Comunidad de;Variación anual;2018M02;3,2
Nacional;13 Madrid, Comunidad de;Variación anual;2018M01;5,4
Nacional;13 Madrid, Comunidad de;Variación anual;2017M12;1
Nacional;13 Madrid, Comunidad de;Variación anual;2017M11;0,4
Nacional;13 Madrid, Comunidad de;Variación anual;2017M10;13,4
Nacional;13 Madrid, Comunidad de;Variación anual;2017M09;3,8
Nacional;13 Madrid, Comunidad de;Variación anual;2017M08;4
Nacional;13 Madrid, Comunidad de;Variación anual;2017M07;1,2
Nacional;13 Madrid, Comunidad de;Variación anual;2017M06;2,7
Nacional;13 Madrid, Comunidad de;Variación anual;2017M05;10,7
Nacional;13 Madrid, Comunidad de;Variación anual;2017M04;-2,4
Nacional;13 Madrid, Comunidad de;Variación anual;2017M03;7,9
Nacional;13 Madrid, Comunidad de;Variación anual;2017M02;6
Nacional;13 Madrid, Comunidad de;Variación anual;2017M01;7,7
Nacional;13 Madrid, Comunidad de;Variación anual;2016M12;11,1
Nacional;13 Madrid, Comunidad de;Variación anual;2016M11;4,5
Nacional;13 Madrid, Comunidad de;Variación anual;2016M10;-1,4
Nacional;13 Madrid, Comunidad de;Variación anual;2016M09;-2,3
Nacional;13 Madrid, Comunidad de;Variación anual;2016M08;8,6
Nacional;13 Madrid, Comunidad de;Variación anual;2016M07;-7,3
Nacional;13 Madrid, Comunidad de;Variación anual;2016M06;1,2
Nacional;13 Madrid, Comunidad de;Variación anual;2016M05;-3
Nacional;13 Madrid, Comunidad de;Variación anual;2016M04;5,2
Nacional;13 Madrid, Comunidad de;Variación anual;2016M03;3,5
Nacional;13 Madrid, Comunidad de;Variación anual;2016M02;-6,1
Nacional;13 Madrid, Comunidad de;Variación anual;2016M01;-3,2
Nacional;13 Madrid, Comunidad de;Variación anual;2015M12;-3,7
Nacional;13 Madrid, Comunidad de;Variación anual;2015M11;6,8
Nacional;13 Madrid, Comunidad de;Variación anual;2015M10;-6,2
Nacional;13 Madrid, Comunidad de;Variación anual;2015M09;2,9
Nacional;13 Madrid, Comunidad de;Variación anual;2015M08;6,3
Nacional;13 Madrid, Comunidad de;Variación anual;2015M07;8,4
Nacional;13 Madrid, Comunidad de;Variación anual;2015M06;10,3
Nacional;13 Madrid, Comunidad de;Variación anual;2015M05;12,5
Nacional;13 Madrid, Comunidad de;Variación anual;2015M04;-4,9
Nacional;13 Madrid, Comunidad de;Variación anual;2015M03;-4,3
Nacional;13 Madrid, Comunidad de;Variación anual;2015M02;11,5
Nacional;13 Madrid, Comunidad de;Variación anual;2015M01;4,3
Nacional;13 Madrid, Comunidad de;Variación anual;2014M12;-0,5
Nacional;13 Madrid, Comunidad de;Variación anual;2014M11;-1,8
Nacional;13 Madrid, Comunidad de;Variación anual;2014M10;2,7
Nacional;13 Madrid, Comunidad de;Variación anual;2014M09;9,6
Nacional;13 Madrid, Comunidad de;Variación anual;2014M08;1,1
Nacional;13 Madrid, Comunidad de;Variación anual;2014M07;-3,4
Nacional;13 Madrid, Comunidad de;Variación anual;2014M06;1,5
Nacional;13 Madrid, Comunidad de;Variación anual;2014M05;-12
Nacional;13 Madrid, Comunidad de;Variación anual;2014M04;3,5
Nacional;13 Madrid, Comunidad de;Variación anual;2014M03;4,4
Nacional;13 Madrid, Comunidad de;Variación anual;2014M02;-6,1
Nacional;13 Madrid, Comunidad de;Variación anual;2014M01;-10,1
Nacional;13 Madrid, Comunidad de;Variación anual;2013M12;-2,4
Nacional;13 Madrid, Comunidad de;Variación anual;2013M11;-11,1
Nacional;13 Madrid, Comunidad de;Variación anual;2013M10;-1,5
Nacional;13 Madrid, Comunidad de;Variación anual;2013M09;-5,8
Nacional;13 Madrid, Comunidad de;Variación anual;2013M08;-14,6
Nacional;13 Madrid, Comunidad de;Variación anual;2013M07;-3,5
Nacional;13 Madrid, Comunidad de;Variación anual;2013M06;-8
Nacional;13 Madrid, Comunidad de;Variación anual;2013M05;-5,6
Nacional;13 Madrid, Comunidad de;Variación anual;2013M04;2,7
Nacional;13 Madrid, Comunidad de;Variación anual;2013M03;-6,4
Nacional;13 Madrid, Comunidad de;Variación anual;2013M02;-14
Nacional;13 Madrid, Comunidad de;Variación anual;2013M01;-3,2
Nacional;13 Madrid, Comunidad de;Variación anual;2012M12;-12,6
Nacional;13 Madrid, Comunidad de;Variación anual;2012M11;-2,7
Nacional;13 Madrid, Comunidad de;Variación anual;2012M10;-0,3
Nacional;13 Madrid, Comunidad de;Variación anual;2012M09;-20
Nacional;13 Madrid, Comunidad de;Variación anual;2012M08;-3,8
Nacional;13 Madrid, Comunidad de;Variación anual;2012M07;-0,1
Nacional;13 Madrid, Comunidad de;Variación anual;2012M06;-13,5
Nacional;13 Madrid, Comunidad de;Variación anual;2012M05;-1
Nacional;13 Madrid, Comunidad de;Variación anual;2012M04;-16,5
Nacional;13 Madrid, Comunidad de;Variación anual;2012M03;-15,4
Nacional;13 Madrid, Comunidad de;Variación anual;2012M02;5,4
Nacional;13 Madrid, Comunidad de;Variación anual;2012M01;-5,1
Nacional;13 Madrid, Comunidad de;Variación anual;2011M12;7,1
Nacional;13 Madrid, Comunidad de;Variación anual;2011M11;-5,6
Nacional;13 Madrid, Comunidad de;Variación anual;2011M10;-5,3
Nacional;13 Madrid, Comunidad de;Variación anual;2011M09;8,4
Nacional;13 Madrid, Comunidad de;Variación anual;2011M08;-0,1
Nacional;13 Madrid, Comunidad de;Variación anual;2011M07;-5
Nacional;13 Madrid, Comunidad de;Variación anual;2011M06;2,4
Nacional;13 Madrid, Comunidad de;Variación anual;2011M05;0,1
Nacional;13 Madrid, Comunidad de;Variación anual;2011M04;2,4
Nacional;13 Madrid, Comunidad de;Variación anual;2011M03;6,4
Nacional;13 Madrid, Comunidad de;Variación anual;2011M02;0,4
Nacional;13 Madrid, Comunidad de;Variación anual;2011M01;1,8
Nacional;13 Madrid, Comunidad de;Variación anual;2010M12;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M11;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M10;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M09;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M08;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M07;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M06;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M05;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M04;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M03;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M02;..
Nacional;13 Madrid, Comunidad de;Variación anual;2010M01;..
Nacional;13 Madrid, Comunidad de;Variación anual;2009M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2009M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2008M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2007M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2006M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2005M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2004M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M08;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M07;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M06;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M05;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M04;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M03;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M02;
Nacional;13 Madrid, Comunidad de;Variación anual;2003M01;
Nacional;13 Madrid, Comunidad de;Variación anual;2002M12;
Nacional;13 Madrid, Comunidad de;Variación anual;2002M11;
Nacional;13 Madrid, Comunidad de;Variación anual;2002M10;
Nacional;13 Madrid, Comunidad de;Variación anual;2002M09;
Nacional;13 Madrid, Comunidad de;Variación anual;2002M08;
